Grouping;no;SourceRoom;Exist;Doors;Rooms;PathLength;SimulationTimeInSec
5;63;19;502;4;5;23,77;43,26
5;63;19;503;1;2;6,5;16,15384615
5;63;19;504;1;2;6,5;7,076923077
5;63;19;505;5;6;22,4;32,92857143
5;63;19;506;5;6;23,57;31,68852459
5;63;19;507;8;9;35,94;51,23214286
5;63;46;501;10;11;53,9;73,87755102
5;63;46;502;9;10;51,36;59,42622951
5;63;46;503;6;7;34,09;35,7704918
5;63;46;504;6;7;34,09;50,92
5;63;46;505;4;5;16,97;23,14516129
5;63;46;506;2;3;8,14;17,50769231
5;63;46;507;5;6;20,51;26,1147541
5;64;1;501;2;3;6,66;27,25806452
5;64;1;502;2;3;8,72;14,46153846
5;64;1;503;5;6;33,91;44,67213115
5;64;1;504;5;6;33,91;53,32075472
5;64;1;505;9;10;49,81;71,46666667
5;64;1;506;9;10;50,98;67,01886792
5;64;1;507;12;13;63,35;88,71698113
5;64;19;501;5;6;26,31;57
5;64;19;502;4;5;23,77;43,26
5;64;19;503;1;2;6,5;16,15384615
5;64;19;504;1;2;6,5;7,076923077
5;64;19;505;5;6;22,4;32,92857143
5;64;19;506;5;6;23,57;31,68852459
5;64;19;507;8;9;35,94;51,23214286
5;64;46;501;10;11;53,9;73,87755102
5;64;46;502;9;10;51,36;59,42622951
5;64;46;503;6;7;34,09;35,7704918
5;64;46;504;6;7;34,09;50,92
5;64;46;505;4;5;16,97;23,14516129
5;64;46;506;2;3;8,14;17,50769231
5;64;46;507;5;6;20,51;26,1147541
5;65;1;501;2;3;6,66;27,25806452
5;65;1;502;2;3;8,72;14,46153846
5;65;1;503;5;6;33,91;44,67213115
5;65;1;504;5;6;33,91;53,32075472
5;65;1;505;9;10;49,81;71,46666667
5;65;1;506;9;10;50,98;67,01886792
5;65;1;507;12;13;63,35;88,71698113
5;65;19;501;5;6;26,31;57
5;65;19;502;4;5;23,77;43,26
5;65;19;503;1;2;6,5;16,15384615
5;65;19;504;1;2;6,5;7,076923077
5;65;19;505;5;6;22,4;32,92857143
5;65;19;506;5;6;23,57;31,68852459
5;65;19;507;8;9;35,94;51,23214286
5;65;46;501;10;11;53,9;73,87755102
5;65;46;502;9;10;51,36;59,42622951
5;65;46;503;6;7;34,09;35,7704918
5;65;46;504;6;7;34,09;50,92
5;65;46;505;4;5;16,97;23,14516129
5;65;46;506;2;3;8,14;17,50769231
5;65;46;507;5;6;20,51;26,1147541
5;66;1;501;2;3;6,66;32,51351351
5;66;1;502;2;3;8,72;14,4
5;66;1;503;5;6;33,91;44,11940299
5;66;1;504;5;6;33,91;49,24615385
5;66;1;505;9;10;49,81;71,19354839
5;66;1;506;9;10;50,98;67,98461538
5;66;1;507;12;13;63,35;88,60714286
5;66;19;501;5;6;26,31;61,80952381
5;66;19;502;4;5;23,77;41,625
5;66;19;503;1;2;6,5;16,87142857
5;66;19;504;1;2;6,5;7,1
5;66;19;505;5;6;22,4;31,29230769
5;66;19;506;5;6;23,57;31,27142857
5;66;19;507;8;9;35,94;51,53448276
5;66;46;501;10;11;53,9;73,6
5;66;46;502;9;10;51,36;56,38571429
5;66;46;503;6;7;34,09;38,5
5;66;46;504;6;7;34,09;53,3877551
5;66;46;505;4;5;16,97;23,19047619
5;66;46;506;2;3;8,14;17,74285714
5;66;46;507;5;6;20,51;26,27692308
5;67;1;501;2;3;6,66;32,51351351
5;67;1;502;2;3;8,72;14,4
5;67;1;503;5;6;33,91;44,11940299
5;67;1;504;5;6;33,91;49,24615385
5;67;1;505;9;10;49,81;71,19354839
5;67;1;506;9;10;50,98;67,98461538
5;67;1;507;12;13;63,35;88,60714286
5;67;19;501;5;6;26,31;61,80952381
5;67;19;502;4;5;23,77;41,625
5;67;19;503;1;2;6,5;16,87142857
5;67;19;504;1;2;6,5;7,1
5;67;19;505;5;6;22,4;31,29230769
5;67;19;506;5;6;23,57;31,27142857
5;67;19;507;8;9;35,94;51,53448276
5;67;46;501;10;11;53,9;73,6
5;67;46;502;9;10;51,36;56,38571429
5;67;46;503;6;7;34,09;38,5
5;67;46;504;6;7;34,09;53,3877551
5;67;46;505;4;5;16,97;23,19047619
5;67;46;506;2;3;8,14;17,74285714
5;67;46;507;5;6;20,51;26,27692308
5;68;1;501;2;3;6,66;32,51351351
5;68;1;502;2;3;8,72;14,4
5;68;1;503;5;6;33,91;44,11940299
5;68;1;504;5;6;33,91;49,24615385
5;68;1;505;9;10;49,81;71,19354839
5;68;1;506;9;10;50,98;67,98461538
5;68;1;507;12;13;63,35;88,60714286
5;68;19;501;5;6;26,31;61,80952381
5;68;19;502;4;5;23,77;41,625
5;68;19;503;1;2;6,5;16,87142857
5;68;19;504;1;2;6,5;7,1
5;68;19;505;5;6;22,4;31,29230769
5;68;19;506;5;6;23,57;31,27142857
5;68;19;507;8;9;35,94;51,53448276
5;68;46;501;10;11;53,9;73,6
5;68;46;502;9;10;51,36;56,38571429
5;68;46;503;6;7;34,09;38,5
5;68;46;504;6;7;34,09;53,3877551
5;68;46;505;4;5;16,97;23,19047619
5;68;46;506;2;3;8,14;17,74285714
5;68;46;507;5;6;20,51;26,27692308
5;69;1;501;2;3;6,66;32,51351351
5;69;1;502;2;3;8,72;14,4
5;69;1;503;5;6;33,91;44,11940299
5;69;1;504;5;6;33,91;49,24615385
5;69;1;505;9;10;49,81;71,19354839
5;69;1;506;9;10;50,98;67,98461538
5;69;1;507;12;13;63,35;88,60714286
5;69;19;501;5;6;26,31;61,80952381
5;69;19;502;4;5;23,77;41,625
5;69;19;503;1;2;6,5;16,87142857
5;69;19;504;1;2;6,5;7,1
5;69;19;505;5;6;22,4;31,29230769
5;69;19;506;5;6;23,57;31,27142857
5;69;19;507;8;9;35,94;51,53448276
5;69;46;501;10;11;53,9;73,6
5;69;46;502;9;10;51,36;56,38571429
5;69;46;503;6;7;34,09;38,5
5;69;46;504;6;7;34,09;53,3877551
5;69;46;505;4;5;16,97;23,19047619
5;69;46;506;2;3;8,14;17,74285714
5;69;46;507;5;6;20,51;26,27692308
5;70;1;501;2;3;6,66;32,51351351
5;70;1;502;2;3;8,72;14,4
5;70;1;503;5;6;33,91;44,11940299
5;70;1;504;5;6;33,91;49,24615385
5;70;1;505;9;10;49,81;71,19354839
5;70;1;506;9;10;50,98;67,98461538
5;70;1;507;12;13;63,35;88,60714286
5;70;19;501;5;6;26,31;61,80952381
5;70;19;502;4;5;23,77;41,625
5;70;19;503;1;2;6,5;16,87142857
5;70;19;504;1;2;6,5;7,1
5;70;19;505;5;6;22,4;31,29230769
5;70;19;506;5;6;23,57;31,27142857
5;70;19;507;8;9;35,94;51,53448276
5;70;46;501;10;11;53,9;73,6
5;70;46;502;9;10;51,36;56,38571429
5;70;46;503;6;7;34,09;38,5
5;70;46;504;6;7;34,09;53,3877551
5;70;46;505;4;5;16,97;23,19047619
5;70;46;506;2;3;8,14;17,74285714
5;70;46;507;5;6;20,51;26,27692308
5;71;1;501;2;3;6,66;44,22
5;71;1;502;2;3;8,72;14,30666667
5;71;1;503;5;6;33,91;44,77027027
5;71;1;504;5;6;33,91;48,25
5;71;1;505;9;10;49,81;72,34920635
5;71;1;506;9;10;50,98;68,84126984
5;71;1;507;12;13;63,35;88,96666667
5;71;19;501;5;6;26,31;60,29411765
5;71;19;502;4;5;23,77;40,93220339
5;71;19;503;1;2;6,5;17,16
5;71;19;504;1;2;6,5;7,146666667
5;71;19;505;5;6;22,4;32,04285714
5;71;19;506;5;6;23,57;31,2
5;71;19;507;8;9;35,94;51,64615385
5;71;46;501;10;11;53,9;74,35294118
5;71;46;502;9;10;51,36;56,61538462
5;71;46;503;6;7;34,09;37,83606557
5;71;46;504;6;7;34,09;49,24193548
5;71;46;505;4;5;16,97;23,38888889
5;71;46;506;2;3;8,14;17,92
5;71;46;507;5;6;20,51;26,75714286
5;72;1;501;2;3;6,66;44,22
5;72;1;502;2;3;8,72;14,30666667
5;72;1;503;5;6;33,91;44,77027027
5;72;1;504;5;6;33,91;48,25
5;72;1;505;9;10;49,81;72,34920635
5;72;1;506;9;10;50,98;68,84126984
5;72;1;507;12;13;63,35;88,96666667
5;72;19;501;5;6;26,31;60,29411765
5;72;19;502;4;5;23,77;40,93220339
5;72;19;503;1;2;6,5;17,16
5;72;19;504;1;2;6,5;7,146666667
5;72;19;505;5;6;22,4;32,04285714
5;72;19;506;5;6;23,57;31,2
5;72;19;507;8;9;35,94;51,64615385
5;72;46;501;10;11;53,9;74,35294118
5;72;46;502;9;10;51,36;56,61538462
5;72;46;503;6;7;34,09;37,83606557
5;72;46;504;6;7;34,09;49,24193548
5;72;46;505;4;5;16,97;23,38888889
5;72;46;506;2;3;8,14;17,92
5;72;46;507;5;6;20,51;26,75714286
5;73;1;501;2;3;6,66;44,22
5;73;1;502;2;3;8,72;14,30666667
5;73;1;503;5;6;33,91;44,77027027
5;73;1;504;5;6;33,91;48,25
5;73;1;505;9;10;49,81;72,34920635
5;73;1;506;9;10;50,98;68,84126984
5;73;1;507;12;13;63,35;88,96666667
5;73;19;501;5;6;26,31;60,29411765
5;73;19;502;4;5;23,77;40,93220339
5;73;19;503;1;2;6,5;17,16
5;73;19;504;1;2;6,5;7,146666667
5;73;19;505;5;6;22,4;32,04285714
5;73;19;506;5;6;23,57;31,2
5;73;19;507;8;9;35,94;51,64615385
5;73;46;501;10;11;53,9;74,35294118
5;73;46;502;9;10;51,36;56,61538462
5;73;46;503;6;7;34,09;37,83606557
5;73;46;504;6;7;34,09;49,24193548
5;73;46;505;4;5;16,97;23,38888889
5;73;46;506;2;3;8,14;17,92
5;73;46;507;5;6;20,51;26,75714286
5;74;1;501;2;3;6,66;44,22
5;74;1;502;2;3;8,72;14,30666667
5;74;1;503;5;6;33,91;44,77027027
5;74;1;504;5;6;33,91;48,25
5;74;1;505;9;10;49,81;72,34920635
5;74;1;506;9;10;50,98;68,84126984
5;74;1;507;12;13;63,35;88,96666667
5;74;19;501;5;6;26,31;60,29411765
5;74;19;502;4;5;23,77;40,93220339
5;74;19;503;1;2;6,5;17,16
5;74;19;504;1;2;6,5;7,146666667
5;74;19;505;5;6;22,4;32,04285714
5;74;19;506;5;6;23,57;31,2
5;74;19;507;8;9;35,94;51,64615385
5;74;46;501;10;11;53,9;74,35294118
5;74;46;502;9;10;51,36;56,61538462
5;74;46;503;6;7;34,09;37,83606557
5;74;46;504;6;7;34,09;49,24193548
5;74;46;505;4;5;16,97;23,38888889
5;74;46;506;2;3;8,14;17,92
5;74;46;507;5;6;20,51;26,75714286
5;75;1;501;2;3;6,66;44,22
5;75;1;502;2;3;8,72;14,30666667
5;75;1;503;5;6;33,91;44,77027027
5;75;1;504;5;6;33,91;48,25
5;75;1;505;9;10;49,81;72,34920635
5;75;1;506;9;10;50,98;68,84126984
5;75;1;507;12;13;63,35;88,96666667
5;75;19;501;5;6;26,31;60,29411765
5;75;19;502;4;5;23,77;40,93220339
5;75;19;503;1;2;6,5;17,16
5;75;19;504;1;2;6,5;7,146666667
5;75;19;505;5;6;22,4;32,04285714
5;75;19;506;5;6;23,57;31,2
5;75;19;507;8;9;35,94;51,64615385
5;75;46;501;10;11;53,9;74,35294118
5;75;46;502;9;10;51,36;56,61538462
5;75;46;503;6;7;34,09;37,83606557
5;75;46;504;6;7;34,09;49,24193548
5;75;46;505;4;5;16,97;23,38888889
5;75;46;506;2;3;8,14;17,92
5;75;46;507;5;6;20,51;26,75714286
5;76;1;501;2;3;6,66;34,12820513
5;76;1;502;2;3;8,72;14,1125
5;76;1;503;5;6;33,91;44,91025641
5;76;1;504;5;6;33,91;48,27272727
5;76;1;505;9;10;49,81;76,88888889
5;76;1;506;9;10;50,98;66,83783784
5;76;1;507;12;13;63,35;100
5;76;19;501;5;6;26,31;63,5
5;76;19;502;4;5;23,77;41,47142857
5;76;19;503;1;2;6,5;17,0375
5;76;19;504;1;2;6,5;7,1875
5;76;19;505;5;6;22,4;33,15492958
5;76;19;506;5;6;23,57;31,5125
5;76;19;507;8;9;35,94;52,53333333
5;76;46;501;10;11;53,9;72,74576271
5;76;46;502;9;10;51,36;56,37142857
5;76;46;503;6;7;34,09;37,84
5;76;46;504;6;7;34,09;49,86956522
5;76;46;505;4;5;16,97;23,49350649
5;76;46;506;2;3;8,14;18,4
5;76;46;507;5;6;20,51;26,625
5;77;1;501;2;3;6,66;34,12820513
5;77;1;502;2;3;8,72;14,1125
5;77;1;503;5;6;33,91;44,91025641
5;77;1;504;5;6;33,91;48,27272727
5;77;1;505;9;10;49,81;76,88888889
5;77;1;506;9;10;50,98;66,83783784
5;77;1;507;12;13;63,35;100
5;77;19;501;5;6;26,31;63,5
5;77;19;502;4;5;23,77;41,47142857
5;77;19;503;1;2;6,5;17,0375
5;77;19;504;1;2;6,5;7,1875
5;77;19;505;5;6;22,4;33,15492958
5;77;19;506;5;6;23,57;31,5125
5;77;19;507;8;9;35,94;52,53333333
5;77;46;501;10;11;53,9;72,74576271
5;77;46;502;9;10;51,36;56,37142857
5;77;46;503;6;7;34,09;37,84
5;77;46;504;6;7;34,09;49,86956522
5;77;46;505;4;5;16,97;23,49350649
5;77;46;506;2;3;8,14;18,4
5;77;46;507;5;6;20,51;26,625
5;78;1;501;2;3;6,66;34,12820513
5;78;1;502;2;3;8,72;14,1125
5;78;1;503;5;6;33,91;44,91025641
5;78;1;504;5;6;33,91;48,27272727
5;78;1;505;9;10;49,81;76,88888889
5;78;1;506;9;10;50,98;66,83783784
5;78;1;507;12;13;63,35;100
5;78;19;501;5;6;26,31;63,5
5;78;19;502;4;5;23,77;41,47142857
5;78;19;503;1;2;6,5;17,0375
5;78;19;504;1;2;6,5;7,1875
5;78;19;505;5;6;22,4;33,15492958
5;78;19;506;5;6;23,57;31,5125
5;78;19;507;8;9;35,94;52,53333333
5;78;46;501;10;11;53,9;72,74576271
5;78;46;502;9;10;51,36;56,37142857
5;78;46;503;6;7;34,09;37,84
5;78;46;504;6;7;34,09;49,86956522
5;78;46;505;4;5;16,97;23,49350649
5;78;46;506;2;3;8,14;18,4
5;78;46;507;5;6;20,51;26,625
5;79;1;501;2;3;6,66;34,12820513
5;79;1;502;2;3;8,72;14,1125
5;79;1;503;5;6;33,91;44,91025641
5;79;1;504;5;6;33,91;48,27272727
5;79;1;505;9;10;49,81;76,88888889
5;79;1;506;9;10;50,98;66,83783784
5;79;1;507;12;13;63,35;100
5;79;19;501;5;6;26,31;63,5
5;79;19;502;4;5;23,77;41,47142857
5;79;19;503;1;2;6,5;17,0375
5;79;19;504;1;2;6,5;7,1875
5;79;19;505;5;6;22,4;33,15492958
5;79;19;506;5;6;23,57;31,5125
5;79;19;507;8;9;35,94;52,53333333
5;79;46;501;10;11;53,9;72,74576271
5;79;46;502;9;10;51,36;56,37142857
5;79;46;503;6;7;34,09;37,84
5;79;46;504;6;7;34,09;49,86956522
5;79;46;505;4;5;16,97;23,49350649
5;79;46;506;2;3;8,14;18,4
5;79;46;507;5;6;20,51;26,625
5;80;1;501;2;3;6,66;34,12820513
5;80;1;502;2;3;8,72;14,1125
5;80;1;503;5;6;33,91;44,91025641
5;80;1;504;5;6;33,91;48,27272727
5;80;1;505;9;10;49,81;76,88888889
5;80;1;506;9;10;50,98;66,83783784
5;80;1;507;12;13;63,35;100
5;80;19;501;5;6;26,31;63,5
5;80;19;502;4;5;23,77;41,47142857
5;80;19;503;1;2;6,5;17,0375
5;80;19;504;1;2;6,5;7,1875
5;80;19;505;5;6;22,4;33,15492958
5;80;19;506;5;6;23,57;31,5125
5;80;19;507;8;9;35,94;52,53333333
5;80;46;501;10;11;53,9;72,74576271
5;80;46;502;9;10;51,36;56,37142857
5;80;46;503;6;7;34,09;37,84
5;80;46;504;6;7;34,09;49,86956522
5;80;46;505;4;5;16,97;23,49350649
5;80;46;506;2;3;8,14;18,4
5;80;46;507;5;6;20,51;26,625
5;81;1;501;2;3;6,66;37,4
5;81;1;502;2;3;8,72;14,01176471
5;81;1;503;5;6;33,91;45,23809524
5;81;1;504;5;6;33,91;48,76623377
5;81;1;505;9;10;49,81;71,04081633
5;81;1;506;9;10;50,98;69,21917808
5;81;1;507;12;13;63,35;91,58823529
5;81;19;501;5;6;26,31;62,37037037
5;81;19;502;4;5;23,77;41,25396825
5;81;19;503;1;2;6,5;16,54117647
5;81;19;504;1;2;6,5;7,258823529
5;81;19;505;5;6;22,4;31,69736842
5;81;19;506;5;6;23,57;31,86666667
5;81;19;507;8;9;35,94;53,02666667
5;81;46;501;10;11;53,9;73,96923077
5;81;46;502;9;10;51,36;56,44
5;81;46;503;6;7;34,09;41,53947368
5;81;46;504;6;7;34,09;49,42857143
5;81;46;505;4;5;16,97;23,59493671
5;81;46;506;2;3;8,14;18,77647059
5;81;46;507;5;6;20,51;26,89873418
5;82;1;501;2;3;6,66;37,4
5;82;1;502;2;3;8,72;14,01176471
5;82;1;503;5;6;33,91;45,23809524
5;82;1;504;5;6;33,91;48,76623377
5;82;1;505;9;10;49,81;71,04081633
5;82;1;506;9;10;50,98;69,21917808
5;82;1;507;12;13;63,35;91,58823529
5;82;19;501;5;6;26,31;62,37037037
5;82;19;502;4;5;23,77;41,25396825
5;82;19;503;1;2;6,5;16,54117647
5;82;19;504;1;2;6,5;7,258823529
5;82;19;505;5;6;22,4;31,69736842
5;82;19;506;5;6;23,57;31,86666667
5;82;19;507;8;9;35,94;53,02666667
5;82;46;501;10;11;53,9;73,96923077
5;82;46;502;9;10;51,36;56,44
5;82;46;503;6;7;34,09;41,53947368
5;82;46;504;6;7;34,09;49,42857143
5;82;46;505;4;5;16,97;23,59493671
5;82;46;506;2;3;8,14;18,77647059
5;82;46;507;5;6;20,51;26,89873418
5;83;1;501;2;3;6,66;37,4
5;83;1;502;2;3;8,72;14,01176471
5;83;1;503;5;6;33,91;45,23809524
5;83;1;504;5;6;33,91;48,76623377
5;83;1;505;9;10;49,81;71,04081633
5;83;1;506;9;10;50,98;69,21917808
5;83;1;507;12;13;63,35;91,58823529
5;83;19;501;5;6;26,31;62,37037037
5;83;19;502;4;5;23,77;41,25396825
5;83;19;503;1;2;6,5;16,54117647
5;83;19;504;1;2;6,5;7,258823529
5;83;19;505;5;6;22,4;31,69736842
5;83;19;506;5;6;23,57;31,86666667
5;83;19;507;8;9;35,94;53,02666667
5;83;46;501;10;11;53,9;73,96923077
5;83;46;502;9;10;51,36;56,44
5;83;46;503;6;7;34,09;41,53947368
5;83;46;504;6;7;34,09;49,42857143
5;83;46;505;4;5;16,97;23,59493671
5;83;46;506;2;3;8,14;18,77647059
5;83;46;507;5;6;20,51;26,89873418
5;84;1;501;2;3;6,66;37,4
5;84;1;502;2;3;8,72;14,01176471
5;84;1;503;5;6;33,91;45,23809524
5;84;1;504;5;6;33,91;48,76623377
5;84;1;505;9;10;49,81;71,04081633
5;84;1;506;9;10;50,98;69,21917808
5;84;1;507;12;13;63,35;91,58823529
5;84;19;501;5;6;26,31;62,37037037
5;84;19;502;4;5;23,77;41,25396825
5;84;19;503;1;2;6,5;16,54117647
5;84;19;504;1;2;6,5;7,258823529
5;84;19;505;5;6;22,4;31,69736842
5;84;19;506;5;6;23,57;31,86666667
5;84;19;507;8;9;35,94;53,02666667
5;84;46;501;10;11;53,9;73,96923077
5;84;46;502;9;10;51,36;56,44
5;84;46;503;6;7;34,09;41,53947368
5;84;46;504;6;7;34,09;49,42857143
5;84;46;505;4;5;16,97;23,59493671
5;84;46;506;2;3;8,14;18,77647059
5;84;46;507;5;6;20,51;26,89873418
5;85;1;501;2;3;6,66;37,4
5;85;1;502;2;3;8,72;14,01176471
5;85;1;503;5;6;33,91;45,23809524
5;85;1;504;5;6;33,91;48,76623377
5;85;1;505;9;10;49,81;71,04081633
5;85;1;506;9;10;50,98;69,21917808
5;85;1;507;12;13;63,35;91,58823529
5;85;19;501;5;6;26,31;62,37037037
5;85;19;502;4;5;23,77;41,25396825
5;85;19;503;1;2;6,5;16,54117647
5;85;19;504;1;2;6,5;7,258823529
5;85;19;505;5;6;22,4;31,69736842
5;85;19;506;5;6;23,57;31,86666667
5;85;19;507;8;9;35,94;53,02666667
5;85;46;501;10;11;53,9;73,96923077
5;85;46;502;9;10;51,36;56,44
5;85;46;503;6;7;34,09;41,53947368
5;85;46;504;6;7;34,09;49,42857143
5;85;46;505;4;5;16,97;23,59493671
5;85;46;506;2;3;8,14;18,77647059
5;85;46;507;5;6;20,51;26,89873418
5;86;1;501;2;3;6,66;46,11666667
5;86;1;502;2;3;8,72;14,28888889
5;86;1;503;5;6;33,91;45,02247191
5;86;1;504;5;6;33,91;48,87804878
5;86;1;505;9;10;49,81;72,02083333
5;86;1;506;9;10;50,98;67,50649351
5;86;1;507;12;13;63,35;92,50724638
5;86;19;501;5;6;26,31;71,33333333
5;86;19;502;4;5;23,77;43,41666667
5;86;19;503;1;2;6,5;16,31111111
5;86;19;504;1;2;6,5;7,2
5;86;19;505;5;6;22,4;31,7037037
5;86;19;506;5;6;23,57;31,36666667
5;86;19;507;8;9;35,94;54,52702703
5;86;46;501;10;11;53,9;73,03797468
5;86;46;502;9;10;51,36;57,48571429
5;86;46;503;6;7;34,09;39,4875
5;86;46;504;6;7;34,09;50,578125
5;86;46;505;4;5;16,97;23,48235294
5;86;46;506;2;3;8,14;18,85555556
5;86;46;507;5;6;20,51;27,47619048
5;87;1;501;2;3;6,66;46,11666667
5;87;1;502;2;3;8,72;14,28888889
5;87;1;503;5;6;33,91;45,02247191
5;87;1;504;5;6;33,91;48,87804878
5;87;1;505;9;10;49,81;72,02083333
5;87;1;506;9;10;50,98;67,50649351
5;87;1;507;12;13;63,35;92,50724638
5;87;19;501;5;6;26,31;71,33333333
5;87;19;502;4;5;23,77;43,41666667
5;87;19;503;1;2;6,5;16,31111111
5;87;19;504;1;2;6,5;7,2
5;87;19;505;5;6;22,4;31,7037037
5;87;19;506;5;6;23,57;31,36666667
5;87;19;507;8;9;35,94;54,52702703
5;87;46;501;10;11;53,9;73,03797468
5;87;46;502;9;10;51,36;57,48571429
5;87;46;503;6;7;34,09;39,4875
5;87;46;504;6;7;34,09;50,578125
5;87;46;505;4;5;16,97;23,48235294
5;87;46;506;2;3;8,14;18,85555556
5;87;46;507;5;6;20,51;27,47619048
5;88;1;501;2;3;6,66;46,11666667
5;88;1;502;2;3;8,72;14,28888889
5;88;1;503;5;6;33,91;45,02247191
5;88;1;504;5;6;33,91;48,87804878
5;88;1;505;9;10;49,81;72,02083333
5;88;1;506;9;10;50,98;67,50649351
5;88;1;507;12;13;63,35;92,50724638
5;88;19;501;5;6;26,31;71,33333333
5;88;19;502;4;5;23,77;43,41666667
5;88;19;503;1;2;6,5;16,31111111
5;88;19;504;1;2;6,5;7,2
5;88;19;505;5;6;22,4;31,7037037
5;88;19;506;5;6;23,57;31,36666667
5;88;19;507;8;9;35,94;54,52702703
5;88;46;501;10;11;53,9;73,03797468
5;88;46;502;9;10;51,36;57,48571429
5;88;46;503;6;7;34,09;39,4875
5;88;46;504;6;7;34,09;50,578125
5;88;46;505;4;5;16,97;23,48235294
5;88;46;506;2;3;8,14;18,85555556
5;88;46;507;5;6;20,51;27,47619048
5;89;1;501;2;3;6,66;46,11666667
5;89;1;502;2;3;8,72;14,28888889
5;89;1;503;5;6;33,91;45,02247191
5;89;1;504;5;6;33,91;48,87804878
5;89;1;505;9;10;49,81;72,02083333
5;89;1;506;9;10;50,98;67,50649351
5;89;1;507;12;13;63,35;92,50724638
5;89;19;501;5;6;26,31;71,33333333
5;89;19;502;4;5;23,77;43,41666667
5;89;19;503;1;2;6,5;16,31111111
5;89;19;504;1;2;6,5;7,2
5;89;19;505;5;6;22,4;31,7037037
5;89;19;506;5;6;23,57;31,36666667
5;89;19;507;8;9;35,94;54,52702703
5;89;46;501;10;11;53,9;73,03797468
5;89;46;502;9;10;51,36;57,48571429
5;89;46;503;6;7;34,09;39,4875
5;89;46;504;6;7;34,09;50,578125
5;89;46;505;4;5;16,97;23,48235294
5;89;46;506;2;3;8,14;18,85555556
5;89;46;507;5;6;20,51;27,47619048
5;90;1;501;2;3;6,66;46,11666667
5;90;1;502;2;3;8,72;14,28888889
5;90;1;503;5;6;33,91;45,02247191
5;90;1;504;5;6;33,91;48,87804878
5;90;1;505;9;10;49,81;72,02083333
5;90;1;506;9;10;50,98;67,50649351
5;90;1;507;12;13;63,35;92,50724638
5;90;19;501;5;6;26,31;71,33333333
5;90;19;502;4;5;23,77;43,41666667
5;90;19;503;1;2;6,5;16,31111111
5;90;19;504;1;2;6,5;7,2
5;90;19;505;5;6;22,4;31,7037037
5;90;19;506;5;6;23,57;31,36666667
5;90;19;507;8;9;35,94;54,52702703
5;90;46;501;10;11;53,9;73,03797468
5;90;46;502;9;10;51,36;57,48571429
5;90;46;503;6;7;34,09;39,4875
5;90;46;504;6;7;34,09;50,578125
5;90;46;505;4;5;16,97;23,48235294
5;90;46;506;2;3;8,14;18,85555556
5;90;46;507;5;6;20,51;27,47619048
5;91;1;501;2;3;6,66;36,61702128
5;91;1;502;2;3;8,72;14,47368421
5;91;1;503;5;6;33,91;45,09574468
5;91;1;504;5;6;33,91;49,89285714
5;91;1;505;9;10;49,81;72,16949153
5;91;1;506;9;10;50,98;68,875
5;91;1;507;12;13;63,35;90,6
5;91;19;501;5;6;26,31;65,53846154
5;91;19;502;4;5;23,77;40,11267606
5;91;19;503;1;2;6,5;16,38947368
5;91;19;504;1;2;6,5;7,168421053
5;91;19;505;5;6;22,4;32,14457831
5;91;19;506;5;6;23,57;31,53684211
5;91;19;507;8;9;35,94;56,93589744
5;91;46;501;10;11;53,9;75,07575758
5;91;46;502;9;10;51,36;56,94047619
5;91;46;503;6;7;34,09;37,97530864
5;91;46;504;6;7;34,09;49,54285714
5;91;46;505;4;5;16,97;24,28089888
5;91;46;506;2;3;8,14;19,23157895
5;91;46;507;5;6;20,51;27,46067416
5;92;1;501;2;3;6,66;36,61702128
5;92;1;502;2;3;8,72;14,47368421
5;92;1;503;5;6;33,91;45,09574468
5;92;1;504;5;6;33,91;49,89285714
5;92;1;505;9;10;49,81;72,16949153
5;92;1;506;9;10;50,98;68,875
5;92;1;507;12;13;63,35;90,6
5;92;19;501;5;6;26,31;65,53846154
5;92;19;502;4;5;23,77;40,11267606
5;92;19;503;1;2;6,5;16,38947368
5;92;19;504;1;2;6,5;7,168421053
5;92;19;505;5;6;22,4;32,14457831
5;92;19;506;5;6;23,57;31,53684211
5;92;19;507;8;9;35,94;56,93589744
5;92;46;501;10;11;53,9;75,07575758
5;92;46;502;9;10;51,36;56,94047619
5;92;46;503;6;7;34,09;37,97530864
5;92;46;504;6;7;34,09;49,54285714
5;92;46;505;4;5;16,97;24,28089888
5;92;46;506;2;3;8,14;19,23157895
5;92;46;507;5;6;20,51;27,46067416
5;93;1;501;2;3;6,66;36,61702128
5;93;1;502;2;3;8,72;14,47368421
5;93;1;503;5;6;33,91;45,09574468
5;93;1;504;5;6;33,91;49,89285714
5;93;1;505;9;10;49,81;72,16949153
5;93;1;506;9;10;50,98;68,875
5;93;1;507;12;13;63,35;90,6
5;93;19;501;5;6;26,31;65,53846154
5;93;19;502;4;5;23,77;40,11267606
5;93;19;503;1;2;6,5;16,38947368
5;93;19;504;1;2;6,5;7,168421053
5;93;19;505;5;6;22,4;32,14457831
5;93;19;506;5;6;23,57;31,53684211
5;93;19;507;8;9;35,94;56,93589744
5;93;46;501;10;11;53,9;75,07575758
5;93;46;502;9;10;51,36;56,94047619
5;93;46;503;6;7;34,09;37,97530864
5;93;46;504;6;7;34,09;49,54285714
5;93;46;505;4;5;16,97;24,28089888
5;93;46;506;2;3;8,14;19,23157895
5;93;46;507;5;6;20,51;27,46067416
5;94;1;501;2;3;6,66;36,61702128
5;94;1;502;2;3;8,72;14,47368421
